credit_card,stud_loan,medical_exp,employment,income,marital_status,auto_insurance,children,age,gender,housing,health_status,work_hours,social_security
0,5,5,47.0,100250,1,1000,0,28,1,5,1,65,5
0,5,5,51.0,42350,1,1400,2,38,1,1,2,65,5
0,5,5,49.0,75100,1,120,0,33,1,5,3,45,5
1,5,5,46.4,126550,1,1700,2,41,1,1,1,45,5
1,5,5,44.8,52600,4,63,0,65,2,5,3,40,5
0,5,5,47.4,48601,2,0,0,26,2,5,2,50,5
0,5,5,46.0,78120,4,800,0,44,2,1,3,40,5
0,5,5,0.0,120113,1,3000,0,62,1,1,4,0,5
0,5,1,52.0,6452,2,0,0,32,1,5,1,30,5
1,5,5,50.0,53000,1,120,0,32,1,5,3,40,5
0,5,5,50.0,48000,2,1600,2,22,1,1,1,40,5
1,1,5,50.8,119150,1,215,1,38,1,5,2,60,5
1,5,5,0.0,66009,4,1600,0,57,1,1,4,0,5
0,5,5,44.7,47128,5,103,0,58,2,1,4,32,1
0,5,5,51.0,50300,1,1100,4,47,1,1,1,40,5
0,5,5,34.7,67800,4,2000,0,56,1,5,3,55,5
0,5,5,46.0,11124,4,734,0,75,2,5,5,3,1
0,1,5,51.0,80000,2,120,1,27,1,1,1,37,5
0,5,5,0.0,79660,1,1160,0,68,1,1,2,0,1
0,5,5,46.0,66000,1,900,0,55,1,1,2,48,5
1,1,5,47.4,82100,1,150,0,26,1,5,1,50,5
1,5,5,0.0,101900,1,1500,0,56,1,1,2,0,1
0,5,5,11.0,2791,2,0,0,22,2,5,1,35,5
1,5,5,48.0,87200,1,330,2,47,1,1,2,40,5
1,5,5,50.8,119000,1,450,2,39,1,5,1,40,5
1,5,5,46.2,56226,4,1200,0,60,2,1,3,40,5
0,5,5,0.0,8400,2,0,0,60,2,5,5,0,5
0,5,5,0.0,68870,1,1051,0,86,1,1,3,0,1
1,5,5,0.0,80200,1,130,2,37,1,1,3,0,5
0,1,5,51.0,61531,4,320,0,55,2,1,2,38,5
0,5,1,47.4,6200,2,0,0,52,1,5,4,20,5
0,5,5,51.0,18696,2,103,0,74,2,5,3,14,1
0,1,1,25.0,13000,4,0,2,38,1,5,3,20,5
1,1,5,1.0,6362,2,50,1,28,2,5,2,8,5
0,5,5,37.4,97433,3,999998,0,68,2,1,1,35,1
0,5,5,0.0,25188,4,75,0,61,1,5,2,0,1
0,5,5,45.7,19960,1,1100,0,53,1,1,2,12,5
1,5,1,48.0,13555,2,0,0,31,2,5,3,23,5
1,1,5,49.0,49506,1,150,1,26,1,5,2,40,5
1,5,1,0.0,92600,1,136,0,67,1,1,4,0,1
0,5,5,0.0,7602,4,40,0,63,1,1,4,0,5
0,5,5,32.0,6600,2,0,3,26,2,5,4,20,5
0,5,5,0.0,16800,2,280,0,57,1,1,5,0,1
0,5,5,51.8,-4000,2,0,0,33,1,5,2,38,5
1,1,5,49.0,5250,1,0,1,26,1,5,1,29,5
0,1,1,52.0,42096,4,0,1,52,2,5,3,80,5
1,5,5,51.0,132100,2,2800,2,61,2,1,3,40,5
1,5,5,51.0,23700,1,0,0,28,1,5,2,40,5
0,5,5,0.0,20726,1,999998,1,86,1,1,5,0,1
0,1,5,52.0,17000,2,0,3,24,1,5,1,30,5
0,1,5,37.8,15300,4,260,0,50,2,5,1,40,5
1,5,5,49.0,101000,1,100,1,39,1,1,3,40,5
0,1,5,46.4,111520,1,100,0,27,1,1,1,40,5
1,5,5,26.0,1400,2,0,0,34,1,8,4,5,1
0,5,5,0.0,16332,4,0,0,73,2,8,3,0,1
0,1,5,30.0,24100,2,0,0,31,2,5,2,40,5
0,5,5,46.7,12600,5,0,2,52,1,5,3,30,5
0,5,5,0.0,42075,3,400,0,90,2,1,5,0,1
1,5,5,46.0,183020,1,170,2,33,1,1,1,40,5
0,5,1,29.3,47352,1,210,3,28,1,5,2,12,1
0,5,5,47.0,60319,2,60,0,33,1,5,2,40,1
1,1,1,28.2,62475,1,130,1,28,1,1,3,40,5
0,5,5,50.6,24100,1,80,2,31,1,8,3,45,5
0,5,5,48.0,31838,2,0,0,25,2,8,3,45,5
1,1,1,50.4,60050,2,110,0,26,1,5,3,40,5
0,5,5,52.0,100500,1,1200,0,74,1,1,3,30,1
0,5,5,50.0,65578,1,999998,2,50,1,1,3,40,5
0,5,5,0.0,9949,4,0,0,69,2,8,4,0,1
0,5,5,52.0,19968,5,0,0,47,1,5,5,48,5
0,5,5,52.0,4400,2,0,0,39,1,8,3,30,5
0,5,5,52.0,102529,1,850,0,73,1,1,3,20,1
1,5,5,0.0,30000,4,0,1,36,2,8,3,0,5
0,5,5,51.8,4720,2,0,4,32,2,8,2,20,5
1,5,5,46.0,62038,4,138,1,51,2,1,3,44,1
0,5,5,47.4,94465,1,125,0,59,1,1,2,42,5
0,5,1,49.0,70494,2,999998,0,63,2,1,4,40,5
0,5,5,48.0,90150,1,999999,0,52,1,1,3,45,5
0,5,5,0.0,62496,1,1020,0,75,1,1,5,0,1
0,5,5,49.0,38012,2,77,0,46,2,5,2,50,5
0,5,5,51.0,74681,1,200,0,52,1,5,3,40,5
0,5,5,51.0,83797,4,200,0,40,1,5,4,35,5
1,5,5,0.0,48420,1,60,0,79,1,5,3,0,1
1,5,5,0.0,55713,1,1000,0,66,1,1,3,0,1
1,5,5,50.0,149500,1,150,1,58,1,5,3,55,5
0,5,5,0.0,11425,4,400,1,51,2,1,1,0,1
1,5,5,51.0,75696,1,100,1,32,1,5,4,40,5
0,5,5,52.0,320000,1,2400,2,45,1,1,1,100,5
0,5,5,0.0,80000,2,50,2,27,2,5,2,0,5
0,5,5,52.0,15800,2,0,0,45,1,5,1,40,5
1,5,5,48.6,32000,2,82,0,25,1,5,1,40,5
0,5,5,0.0,7788,5,0,0,46,2,5,4,0,1
1,5,5,37.9,14000,4,1200,2,51,1,1,2,60,5
1,1,5,50.6,111300,1,800,3,56,1,1,2,40,5
0,9,9,49.0,34300,1,350,1,43,1,1,4,40,5
0,5,5,52.0,65590,4,3000,1,54,1,1,1,65,5
0,5,5,50.0,201555,1,90,0,61,1,1,4,70,5
1,5,1,49.8,76710,1,170,2,30,1,1,2,45,5
0,1,5,47.0,102018,1,900,5,36,1,1,1,50,5
0,5,5,0.0,173600,1,1800,2,55,1,1,2,0,1
0,5,5,51.0,193000,1,3800,1,55,1,1,2,40,5
0,1,5,0.0,16656,5,75,2,37,2,5,3,0,5
1,5,5,19.6,34150,2,2400,0,55,2,5,3,30,5
0,1,5,0.0,11650,2,0,0,30,1,5,2,0,5
1,5,5,52.0,96000,1,175,0,48,1,1,2,40,5
1,1,5,49.0,218126,1,1500,0,54,1,1,2,45,5
0,5,5,0.0,27500,1,51,0,54,1,1,3,0,5
0,5,5,50.0,70150,2,323,0,34,1,5,2,55,5
1,1,5,50.0,36600,1,1100,2,28,1,1,1,50,5
0,5,5,52.0,118500,1,0,2,35,1,1,2,40,5
0,5,5,49.0,73098,1,1124,2,38,1,1,2,60,5
1,5,5,40.0,112000,1,90,0,64,1,1,3,40,1
0,5,5,40.0,90075,1,2000,0,64,1,1,2,40,5
1,5,5,51.6,43006,1,25,1,37,1,5,3,45,5
0,1,1,52.0,43000,2,189,1,25,2,5,3,40,5
1,5,1,36.4,74239,1,70,0,58,1,1,5,28,5
0,5,5,50.0,77378,4,999999,0,65,2,1,1,40,5
0,5,5,0.0,32700,1,2000,0,87,1,1,4,0,1
0,5,5,0.0,36200,1,6000,0,63,1,1,5,0,1
1,5,1,52.0,98000,1,175,0,28,1,1,4,40,5
0,5,5,49.0,118400,1,345,3,46,1,1,2,50,5
0,1,5,33.4,59080,1,52,0,52,1,5,1,30,5
0,5,1,40.3,27000,4,0,0,47,2,5,3,35,5
1,1,5,49.2,112700,1,350,0,61,1,1,2,50,5
0,1,5,6.4,4352,1,150,2,38,2,5,2,40,5
0,5,5,51.0,24000,2,0,6,34,2,5,2,40,5
0,1,5,50.6,60006,1,120,1,26,1,5,3,40,5
0,5,5,0.0,24400,4,1000,1,50,1,5,3,0,5
1,5,5,52.0,60360,2,400,0,40,1,1,2,40,5
0,5,5,40.3,35000,2,0,0,24,2,5,1,40,5
0,5,5,0.0,60001,4,300,0,59,1,1,4,0,5
1,1,5,51.2,105500,2,1100,0,28,2,1,2,40,5
1,5,5,49.4,132900,1,250,1,53,1,1,2,40,5
1,5,5,46.4,151950,1,5000,1,48,1,1,2,40,5
1,5,5,47.0,100200,1,900,3,31,1,5,3,40,5
0,5,5,51.0,20000,4,1000,3,42,2,5,1,40,5
1,5,5,49.0,32262,2,90,0,26,2,5,2,40,5
0,5,5,52.0,117500,2,105,0,19,2,5,4,10,5
0,1,1,0.0,23000,1,169,5,35,1,5,4,0,5
0,5,5,49.0,8247,2,0,0,28,1,5,3,9,5
0,5,5,52.0,36480,4,39,0,57,1,5,1,30,1
0,5,5,49.0,56000,2,153,1,32,1,5,4,50,5
0,5,5,0.0,1000,2,115,4,32,2,5,1,0,5
0,5,5,52.0,71544,4,1200,0,60,1,1,3,5,5
0,5,5,51.0,57531,1,240,3,42,1,1,1,45,5
1,5,5,0.0,44255,1,250,0,59,1,8,5,0,1
1,5,5,50.0,66676,1,1800,0,68,1,1,4,20,1
1,5,1,1.0,36090,3,150,0,73,2,1,5,8,1
0,5,5,13.0,4380,2,0,2,37,2,8,3,2,5
0,5,5,52.0,18000,1,75,0,21,1,5,1,40,5
0,5,5,48.8,67500,1,714,0,57,1,1,4,60,5
0,5,5,0.0,24556,3,0,0,86,2,1,2,0,1
0,1,5,31.1,5500,2,0,0,20,1,5,3,25,5
0,1,5,24.3,65110,1,300,0,56,1,5,4,100,1
0,5,5,0.0,0,2,0,0,25,1,8,1,0,5
0,5,5,44.0,189124,1,1200,0,62,1,1,3,55,5
0,5,5,51.0,232010,1,1000,0,36,1,1,2,60,5
0,5,5,0.0,12840,3,0,0,78,2,8,5,0,1
0,5,5,51.0,35200,4,0,0,38,1,5,3,50,5
1,1,5,48.0,108400,1,2150,1,43,1,1,3,40,5
0,5,5,51.0,27200,2,100,0,31,2,5,3,40,5
0,5,5,6.0,12376,5,88,2,25,2,5,4,35,5
0,1,5,51.0,42124,2,0,0,24,1,5,2,40,5
0,5,5,51.0,56202,1,105,2,27,1,5,2,50,5
0,1,1,50.0,75628,1,85,4,35,1,5,3,80,5
1,5,5,48.6,115378,1,215,0,50,1,1,1,60,5
0,5,5,0.0,10120,2,0,1,18,2,5,4,0,5
0,5,5,48.2,113100,1,1200,2,35,1,1,2,50,5
1,5,5,48.0,73000,1,1652,0,60,1,1,2,35,5
0,5,5,52.0,35000,2,0,2,30,2,5,1,30,5
0,5,5,52.0,34000,2,1000,1,31,2,5,2,40,5
0,5,5,52.0,55000,1,1000,0,66,1,1,1,40,5
1,1,5,47.0,42860,1,160,1,31,1,1,3,50,5
1,5,5,49.6,193300,1,0,0,50,1,1,2,50,5
0,5,5,22.0,4835,2,0,0,22,2,5,1,30,5
1,5,5,51.6,117964,1,800,2,36,1,1,2,60,5
0,5,5,26.9,108050,5,0,2,44,2,1,1,40,5
1,5,5,50.0,152300,1,2400,2,52,1,1,2,25,5
1,5,5,50.0,66622,1,260,3,43,1,1,2,50,1
0,5,5,50.0,45000,4,600,0,49,1,1,1,44,5
1,1,5,42.3,67809,2,2047,0,51,1,1,3,22,5
0,5,5,51.0,36000,2,0,0,27,1,5,2,50,5
1,5,5,51.0,66900,4,800,0,54,2,1,1,40,5
1,5,5,47.2,44583,5,1000,0,29,1,5,4,45,5
1,5,5,50.0,118100,1,999998,0,32,1,1,2,45,5
0,1,5,52.0,21000,2,0,0,26,1,5,2,50,5
0,1,1,51.0,60000,4,207,0,47,2,5,2,40,5
0,5,5,34.4,42170,1,1030,1,50,1,1,3,32,1
1,5,5,52.0,236800,1,3500,0,67,1,1,3,60,1
0,5,5,50.0,23200,4,67,3,35,2,5,1,32,5
0,5,5,3.0,8651,5,0,0,28,1,8,4,3,5
0,5,1,49.6,21864,2,94,1,26,2,5,1,35,5
1,5,5,48.2,104200,1,340,0,59,1,1,1,40,5
0,5,5,52.0,9000,1,109,3,33,1,5,1,40,5
0,1,5,51.2,80030,4,130,3,42,1,5,2,45,5
0,5,5,0.1,0,2,0,0,25,2,8,2,0,5
0,5,5,0.0,11736,2,0,0,53,2,5,4,0,8
0,5,5,50.0,230100,5,1000,1,40,1,5,2,50,5
1,5,5,47.0,131030,1,1700,0,54,1,1,3,40,5
0,1,5,26.7,53220,1,300,2,29,1,5,3,45,5
0,5,5,51.6,26000,2,85,1,42,2,5,3,40,5
1,1,5,0.0,7646,2,0,0,21,2,5,2,0,5
0,5,5,50.0,45000,4,130,0,46,2,5,2,40,5
0,5,5,36.0,36200,2,0,0,58,1,5,3,24,5
0,5,5,34.7,23614,4,200,0,72,2,1,2,10,1
0,1,5,48.8,93878,1,3408,0,50,1,1,4,40,1
0,5,5,52.0,85000,2,185,0,45,2,5,2,90,5
0,5,5,0.0,0,2,0,2,25,2,8,1,0,5
1,5,5,48.6,51279,1,456,0,48,1,1,2,45,5
0,1,5,52.0,100776,1,499,0,62,1,1,4,74,5
1,5,5,49.0,175000,1,156,0,49,1,1,3,41,5
0,5,5,51.0,95725,1,3000,2,35,1,1,2,40,5
1,5,5,48.0,88004,1,340,0,54,1,1,2,50,5
0,5,5,49.0,71700,1,90,1,42,1,1,1,35,1
0,5,5,0.0,17578,4,0,0,64,2,1,4,0,1
0,1,5,51.0,9000,2,96,1,24,2,5,2,23,5
0,5,5,0.0,107541,1,192,1,67,1,1,3,0,1
0,5,5,0.0,84277,1,2000,0,61,1,1,2,0,1
0,5,5,29.0,44000,2,200,0,33,1,5,1,40,5
0,5,5,48.6,47520,5,65,1,39,2,1,3,40,5
1,5,5,47.6,49015,4,80,0,52,2,1,2,40,5
1,5,5,27.3,20000,1,175,2,60,1,1,5,38,5
1,5,5,48.4,171452,1,2300,0,68,1,1,1,40,1
1,5,5,47.0,35000,2,265,0,35,1,1,1,40,5
0,5,5,12.0,4550,2,0,0,25,1,8,1,40,5
0,5,5,50.0,44520,4,184,5,31,1,1,1,38,5
0,1,5,40.0,282250,1,2000,0,59,1,1,1,65,5
0,5,5,48.0,63006,1,75,0,28,1,1,2,60,5
0,5,5,50.4,165638,1,1200,1,37,1,5,5,60,1
0,5,5,52.0,81054,4,706,0,59,1,8,1,40,5
0,1,5,36.0,38813,2,130,1,37,2,1,3,40,5
1,5,5,47.8,177460,1,1100,0,58,1,1,2,53,5
0,5,5,47.0,233890,1,1500,0,59,1,1,1,45,5
1,1,5,0.0,40400,1,250,1,44,1,1,3,0,5
0,5,5,52.0,84900,1,2000,2,56,1,1,2,30,5
0,5,5,46.0,218830,1,4300,2,53,1,1,2,40,5
1,1,5,52.0,91590,1,50,0,41,1,5,2,40,5
1,5,5,49.8,59652,1,160,0,58,1,1,5,60,1
0,5,5,50.2,232348,1,212,2,45,1,1,1,40,5
0,1,5,48.0,165000,1,1200,0,47,1,1,3,40,5
0,1,1,42.0,30525,2,0,0,34,1,5,3,40,5
0,1,5,50.2,75800,2,1500,0,27,1,1,1,50,5
0,1,5,51.4,93300,2,140,1,30,1,1,2,42,5
0,1,5,49.0,98300,2,189,0,32,1,1,4,45,5
0,5,5,51.6,27150,2,67,2,49,2,5,4,55,5
0,1,1,48.0,68000,4,999999,2,37,1,5,3,40,5
1,5,5,47.4,56150,2,1000,0,35,1,5,2,50,5
0,5,5,0.0,0,2,0,0,50,1,8,3,0,5
0,5,5,44.7,206620,1,2000,0,60,1,1,3,40,5
0,1,5,31.7,32694,1,124,3,33,1,5,3,40,5
0,1,5,43.7,11300,2,0,2,33,2,8,2,28,5
1,5,5,0.0,118627,1,720,0,72,1,1,2,0,1
0,5,5,0.0,62138,1,1000,0,83,1,5,1,0,1
1,5,5,0.0,26425,3,1500,0,84,2,1,2,0,1
0,5,5,29.1,4700,2,0,0,26,1,5,3,22,5
0,5,5,36.0,24600,2,150,3,32,2,5,2,30,5
0,5,5,47.0,120050,1,1300,0,64,1,1,3,40,5
0,5,5,0.0,64600,1,1300,0,65,1,1,3,0,1
0,5,5,40.7,99512,4,56,0,64,1,1,3,40,5
0,5,1,50.0,9000,1,0,0,28,1,5,1,50,5
1,5,5,52.0,75998,4,211,1,51,2,1,2,35,5
0,5,5,0.0,22392,4,83,0,67,2,5,4,0,1
0,5,5,51.6,142672,1,750,2,32,1,5,2,45,5
0,5,5,16.4,22213,2,0,1,34,1,5,2,25,5
1,5,5,21.3,79800,1,1000,0,64,1,1,2,35,5
0,1,5,17.0,5312,5,0,3,35,2,5,1,25,1
0,5,5,0.0,19156,2,0,2,51,2,5,2,0,5
1,5,5,0.0,17796,4,0,0,78,2,5,4,0,1
0,5,5,4.0,16320,4,0,0,69,1,5,3,20,1
0,5,5,49.6,48066,1,0,2,60,1,1,2,45,5
0,1,5,43.7,71756,1,110,1,43,1,1,3,40,5
0,5,5,0.0,20000,3,120,2,31,1,5,2,0,5
0,5,5,39.0,5000,4,0,0,48,1,5,2,40,5
1,5,5,51.2,22800,2,1520,2,32,1,8,3,40,5
0,5,5,52.0,3286,4,0,0,63,1,5,4,1,1
0,5,5,39.0,72185,2,0,1,23,2,8,3,48,5
0,5,5,0.0,50581,4,1100,0,71,1,1,3,0,1
1,1,5,48.2,88160,1,170,3,23,1,5,1,46,5
0,5,5,0.0,13860,5,0,3,32,2,5,4,0,5
0,1,5,50.0,37000,2,250,0,25,2,1,3,40,5
0,5,5,50.0,21450,1,100,2,28,1,5,3,50,5
1,1,5,0.0,55834,4,206,0,74,2,1,4,0,1
1,5,1,50.0,67002,1,87,2,39,1,1,3,60,5
1,5,1,46.0,102648,1,250,0,54,1,1,3,55,5
0,5,5,50.6,23000,2,95,1,31,2,5,4,60,5
1,1,5,0.0,33324,1,112,0,69,1,1,3,0,1
0,5,5,0.0,20400,5,900,1,50,1,5,2,0,1
0,5,5,0.0,135000,1,700,0,94,1,5,2,0,1
0,5,5,0.0,58024,3,712,0,79,2,1,3,0,1
0,5,5,0.0,47000,3,200,0,68,2,1,4,0,1
1,5,5,0.0,59956,1,256,0,79,1,1,4,0,1
0,5,5,48.4,87150,1,3200,3,42,1,1,2,41,5
0,5,5,50.6,53000,1,0,0,21,1,5,1,50,5
0,5,5,52.0,35000,1,102,0,52,1,1,3,40,5
1,5,5,0.0,46622,4,92,0,80,2,1,3,0,5
1,1,5,47.0,146025,2,1000,0,33,2,5,3,40,5
0,5,5,52.0,31090,2,0,2,32,2,5,3,15,1
1,1,5,50.2,76494,1,280,1,35,1,5,4,35,5
0,5,5,50.6,60020,1,110,2,37,1,1,1,45,5
0,5,5,49.0,98060,1,1340,0,37,1,1,2,40,5
0,5,5,51.0,50000,1,180,3,38,1,5,1,40,5
0,5,5,24.0,9000,5,0,1,38,2,1,4,40,5
0,5,5,50.0,100908,1,3500,0,57,1,1,3,50,5
0,5,5,52.0,30000,4,49,0,57,2,5,3,40,5
1,5,5,47.0,25800,4,1350,0,63,2,8,2,40,5
1,1,1,33.7,8005,2,1000,1,28,2,5,2,20,5
1,5,5,48.0,56000,2,1000,1,49,2,1,3,45,5
0,1,5,15.0,32019,1,0,3,29,1,5,3,35,5
1,1,5,47.0,26570,2,0,0,38,1,5,2,46,5
0,5,5,52.0,223434,1,1200,3,49,1,1,2,8,5
0,5,1,6.0,25860,1,810,1,58,1,1,4,1,5
0,5,5,50.0,116100,1,70,1,33,1,1,2,40,5
0,5,1,49.0,55200,2,200,0,23,1,1,2,30,5
0,1,5,51.4,30000,4,150,1,25,2,5,2,40,5
0,5,5,50.0,125220,1,1500,0,64,1,1,1,54,5
1,1,1,51.2,85000,1,1448,1,36,1,1,2,40,5
1,5,5,1.4,30056,5,0,1,40,2,5,2,0,5
1,1,5,51.8,85400,1,1800,1,41,1,1,2,35,5
1,1,5,47.2,62709,1,120,0,31,1,5,2,37,5
0,5,5,52.0,229750,1,0,0,53,1,5,1,50,5
1,5,5,49.0,36206,4,0,0,58,1,8,3,35,5
0,5,5,0.0,103878,4,0,0,66,1,5,5,0,1
0,1,5,47.4,101915,1,1800,0,59,1,5,2,40,5
1,1,1,49.0,26800,2,40,0,29,2,5,3,40,5
0,5,5,49.0,108200,1,700,0,63,1,1,2,40,5
0,1,1,49.6,29000,2,140,0,26,2,5,3,35,5
1,5,5,50.6,111800,1,1200,0,60,1,1,3,46,5
0,5,5,0.0,8316,4,0,0,58,1,5,5,0,5
0,1,5,0.0,37160,1,135,1,53,1,1,4,0,1
0,5,5,52.0,38000,1,167,1,39,1,5,1,40,5
0,1,5,0.3,9168,3,0,0,56,2,1,3,0,1
1,1,5,52.0,96618,2,117,0,51,2,1,1,90,5
1,1,1,51.6,35040,2,0,0,30,1,5,2,30,5
1,5,5,51.0,108000,1,1100,0,57,1,1,3,40,5
0,5,5,50.8,15000,2,120,0,21,2,8,3,40,5
0,1,5,50.0,88002,1,1200,2,39,1,1,2,45,5
0,5,5,47.0,56015,2,68,0,42,1,1,3,45,5
0,5,5,50.0,108050,4,100,2,31,1,1,1,50,5
0,5,5,47.0,64800,1,1600,0,60,1,1,2,45,5
1,1,5,30.3,124302,2,2500,0,35,1,5,3,60,5
0,1,5,50.0,117775,1,160,3,33,1,5,3,60,5
1,5,5,51.8,35005,2,1200,0,42,2,1,3,40,5
0,5,5,51.0,41000,1,1100,1,39,1,1,2,40,5
0,5,5,0.0,39662,1,2000,0,78,1,1,2,0,1
0,1,5,49.8,79144,1,134,0,25,1,5,1,51,5
1,5,5,48.0,46002,1,92,2,43,1,1,3,62,5
0,5,5,49.0,30000,4,400,0,58,1,1,3,40,5
0,5,5,50.0,55050,2,60,0,43,1,5,1,40,5
1,5,5,24.0,53558,1,1310,0,72,1,1,2,8,1
0,1,5,37.0,11000,2,70,1,29,2,8,2,40,5
1,5,1,49.0,19900,4,0,0,54,1,1,4,20,5
0,5,1,33.7,79868,4,102,3,31,1,5,1,60,5
1,1,5,50.6,70100,1,800,3,33,1,1,1,40,5
0,5,5,52.0,38218,3,230,0,59,1,5,2,40,5
0,5,5,25.0,7500,2,82,0,35,1,1,3,40,5
0,5,5,37.3,18000,2,50,0,27,1,5,4,40,5
0,5,5,38.0,23000,2,30,0,42,1,5,1,30,5
0,5,5,0.0,25828,3,99,0,83,2,1,3,0,1
0,1,5,0.0,197335,1,1200,0,64,1,1,4,0,5
1,5,5,0.0,20820,4,97,0,83,1,1,3,0,1
1,1,5,49.4,38000,2,196,0,29,2,5,3,40,5
1,1,1,11.8,26901,2,100,1,27,2,5,4,30,5
0,5,5,44.7,45000,4,100,1,33,1,1,1,80,5
0,5,5,48.4,64600,1,5000,1,49,1,1,2,45,1
1,1,5,19.8,12833,2,360,1,27,1,5,2,35,5
0,5,5,51.0,14000,2,698,0,54,2,1,3,40,5
0,5,5,30.0,80000,2,500,0,29,1,5,2,50,5
0,5,5,0.0,8000,1,0,0,26,1,5,3,0,5
0,5,5,50.0,177904,1,522,0,45,1,1,3,40,1
1,5,1,47.4,76725,1,130,2,46,1,1,4,40,5
1,5,5,49.4,109000,1,200,1,25,1,1,2,40,5
0,1,5,46.2,96000,1,678,1,28,1,1,1,40,5
0,5,5,0.0,0,2,0,0,21,1,5,1,0,1
1,1,5,47.0,69500,1,1552,0,32,1,5,2,52,5
0,5,5,0.0,63823,1,1600,0,61,1,1,3,0,5
0,5,5,0.0,8280,2,0,0,51,2,5,4,0,5
1,5,5,0.0,14993,4,140,0,73,1,1,5,0,1
0,5,5,0.0,14772,3,0,0,55,2,5,3,0,1
0,5,5,52.0,30000,1,100,1,33,1,5,3,60,5
0,1,5,30.3,32000,1,800,3,27,1,5,1,40,5
1,5,5,49.0,98240,1,1200,2,39,1,5,2,50,5
0,1,5,49.0,200910,5,400,2,52,2,5,2,44,5
0,5,5,33.7,41517,1,95,0,28,1,5,3,30,5
0,1,5,49.0,66550,2,98,4,37,1,5,3,45,5
0,5,1,49.0,120500,1,536,1,44,1,1,3,80,5
1,1,5,48.0,137775,1,150,3,30,1,1,2,40,5
0,5,5,49.0,2048200,1,5000,0,66,1,1,2,50,1
1,5,5,47.6,808000,1,1800,2,46,1,1,1,45,5
1,5,5,49.8,165236,4,900,0,68,2,1,3,60,1
1,1,5,48.0,67020,1,3600,1,41,1,1,2,50,5
0,5,5,50.0,216600,1,461,1,46,1,1,2,72,5
0,5,1,51.6,21500,2,80,1,34,2,5,4,40,5
1,5,1,0.0,69822,1,1200,0,67,1,1,4,0,1
0,5,5,51.6,15750,2,400,2,41,1,5,3,40,5
1,1,5,47.0,122600,1,200,0,72,1,1,2,40,1
1,5,5,49.0,33000,2,60,0,26,1,5,2,60,5
0,5,5,51.4,25305,4,86,0,54,2,5,3,40,5
0,1,5,51.0,50000,2,109,0,37,1,5,2,50,5
1,5,1,50.0,87696,1,1700,2,45,1,1,2,47,5
1,5,5,52.0,73202,1,167,0,50,1,1,2,60,1
0,5,5,0.0,17544,1,0,0,53,1,1,5,0,5
0,5,5,0.0,33868,1,999999,0,58,1,5,4,0,5
0,5,5,51.6,21000,5,0,3,62,2,5,2,20,5
0,5,5,45.0,71956,1,740,0,66,1,1,2,15,1
0,5,5,49.0,62000,1,200,0,30,1,1,3,50,5
0,5,5,0.0,32337,1,859,0,62,1,1,2,0,5
1,5,5,48.0,54500,1,1200,0,61,1,1,2,48,5
0,5,5,50.0,19380,2,0,5,28,2,5,2,40,5
0,5,5,34.0,39000,1,66,0,52,1,1,4,20,5
1,5,5,50.0,155900,1,4500,0,73,1,1,1,20,1
0,5,5,0.0,17900,3,0,0,91,2,5,2,0,1
0,5,1,51.0,52500,2,50,0,29,2,5,1,40,5
1,5,5,48.0,39564,4,2400,0,55,2,1,2,40,5
0,1,1,13.0,51429,5,150,0,45,2,5,5,40,1
1,1,5,45.6,70627,2,0,0,33,1,5,2,29,5
1,5,5,52.0,80315,1,3500,0,72,1,1,5,35,1
1,1,5,50.0,34080,2,890,0,27,2,8,3,40,5
0,5,5,25.0,29708,4,60,0,65,1,5,2,10,1
1,5,5,48.0,69100,1,212,1,51,1,1,1,40,5
1,1,5,32.0,180000,1,2800,0,57,1,1,4,28,5
0,1,5,51.4,49000,2,2400,1,47,2,1,2,40,5
0,5,5,0.0,103800,1,180,0,69,1,5,3,0,1
1,1,5,46.4,34200,2,60,1,31,2,5,4,45,5
0,5,5,10.0,100258,1,1200,0,65,1,1,1,2,1
0,5,5,51.0,43000,1,137,1,25,1,5,2,45,5
0,5,5,49.0,75400,1,750,0,55,1,1,2,45,5
1,1,5,40.3,120000,4,300,1,49,2,1,2,37,5
0,5,5,23.4,67968,1,2000,2,42,1,1,2,60,5
0,5,5,50.0,208250,1,3500,3,46,1,1,1,40,5
0,1,5,52.0,50411,5,54,4,44,2,5,3,40,5
0,5,5,0.0,0,2,0,0,51,2,5,4,0,5
0,5,5,49.0,160468,1,232,0,47,1,5,3,40,5
0,5,5,20.0,69525,3,900,0,68,2,1,2,5,1
0,5,5,9.0,16426,4,2600,1,35,1,5,1,21,5
0,1,5,49.6,22640,4,130,3,33,2,5,4,32,5
0,5,5,0.0,14712,2,107,0,57,2,8,3,0,1
0,5,5,50.0,80397,1,150,0,25,1,5,2,30,5
0,1,5,49.6,90000,1,80,0,53,1,1,3,48,5
0,5,5,0.0,129878,1,1290,0,70,1,1,2,0,1
0,5,5,52.0,205000,1,0,0,57,1,8,1,40,5
1,5,5,0.0,8916,4,0,0,61,2,1,4,0,1
0,5,5,18.7,32600,2,0,1,37,1,1,3,40,5
0,5,5,44.7,111766,1,1855,2,43,1,1,2,45,5
0,5,5,0.0,21600,1,0,0,57,1,5,4,0,1
0,5,5,0.0,0,2,0,1,34,2,5,2,0,5
1,5,5,50.0,30618,2,55,0,29,1,8,1,40,5
